,key,item_type,pub_yr,author,title,pub_title,doi,url,study_included,model_code_available,reporting_guidelines_mention,covid,sim_software,foss_sim,model_archive,model_repo,model_journal_supp,model_journal_supp,model_personal_org,model_platform,available_on_req,excluded_reason
376,B6MV88E3,journalArticle,2020,"Badilla-Murillo, F.; Vargas-Vargas, B.; Víquez-Acuña, O.; García-Sanz-Calcedo, J.",Analysis of the installed productive capacity in a medical angiography room through discrete event simulation,Processes,10.3390/PR8060660,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087481630&doi=10.3390%2fPR8060660&partnerID=40&md5=5bff94cef81187d0ef106da58a9bebb8,1,0.0,None,0.0,Arena,0,,,,,,,,
377,ZW6CJM2N,journalArticle,2020,"Li, Y.; Minzhang, C.; Minghui, M.; Xinmiao, H.; Laixin, L.; Bei, W.; Weihai, Z.; Wei, Z.; Yumei, G.; Kongnakorn, T.; Xiao, Y.; Peng, S.; Hughes, D.; Dashdorj, N.; Hach, T.",Improvement of long-term risks of cardiovascular events associated with community-based disease management in Chinese patients of the Xinjiang autonomous region of China,BMC Public Health,10.1186/s12889-020-09157-8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087424216&doi=10.1186%2fs12889-020-09157-8&partnerID=40&md5=b6a94d5b980da1298f7903a6025cb74f,1,0.0,ISPOR,0.0,Excel,0,,,,,,,Data available on request,
378,GKBHJIL7,journalArticle,2020,"Ala, A.; Chen, F.",Alternative mathematical formulation and hybrid meta-heuristics for patient scheduling problem in health care clinics,Neural Computing and Applications,10.1007/s00521-019-04405-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070975927&doi=10.1007%2fs00521-019-04405-4&partnerID=40&md5=7e6f8ec51ad2b05fe3c29558c6e4ee00,1,0.0,None,0.0,Arena,0,,,,,,,,
379,EJVSVRKL,journalArticle,2020,"Corro Ramos, I.; Hoogendoorn, M.; Rutten-van Mölken, M.P.M.H.",How to Address Uncertainty in Health Economic Discrete-Event Simulation Models: An Illustration for Chronic Obstructive Pulmonary Disease,Medical Decision Making,10.1177/0272989X20932145,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087298729&doi=10.1177%2f0272989X20932145&partnerID=40&md5=a38c1d3b854b3220d7916ad8a2495d6b,1,1.0,None,0.0,R,1,,Github,,,,,,
380,VK9KPPJS,journalArticle,2020,"Perez, E.; Anandhan, V.; Novoa, C.",A simulation-based planning methodology for decreasing patient waiting times in pure walk-in clinics,International Journal of Information Systems in the Service Sector,10.4018/IJISSS.2020070103,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095449032&doi=10.4018%2fIJISSS.2020070103&partnerID=40&md5=613ab2000a35d66f2f7bf9f3097032a9,1,0.0,None,0.0,Arena,0,,,,,,,,
381,E9RYTJXQ,journalArticle,2020,"Berenguer, J.; Parrondo, J.; Landovitz, R.J.",Quantifying the reduction in sexual transmission of HIV-1 among MSM by early initiation of ART: A mathematical model,PLoS ONE,10.1371/journal.pone.0236032,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088351386&doi=10.1371%2fjournal.pone.0236032&partnerID=40&md5=29e78120a72e341daeb3c5c8773001bd,1,0.0,None,0.0,Excel,0,,,,,,,,
382,4GM7GJ5F,journalArticle,2020,"García-Vicuña, D.; Cildoz, M.; Gastón-Romeo, M.; Azcarate, C.; Mallor, F.; Esparza, L.",Operations research helps public health services managers planning resources in the COVID-19 crisis,Boletin de Estadistica e Investigacion Operativa,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092258890&partnerID=40&md5=d464a08e29c81762ba834db78d4ee001,0,,,,,,,,,,,,,Full Text Not Available
383,RPKAFGZS,journalArticle,2020,"Gartner, D.; Padman, R.",Machine learning for healthcare behavioural OR: Addressing waiting time perceptions in emergency care,Journal of the Operational Research Society,10.1080/01605682.2019.1571005,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064540978&doi=10.1080%2f01605682.2019.1571005&partnerID=40&md5=4ce8f5b65bb508778cc65b91173fed9a,1,0.0,None,0.0,Arena,0,,,,,,,,
384,DVAPJYRR,journalArticle,2020,"Mohiuddin, S.; Gardiner, R.; Crofts, M.; Muir, P.; Steer, J.; Turner, J.; Wheeler, H.; Hollingworth, W.; Horner, P.J.",Modelling patient flows and resource use within a sexual health clinic through discrete event simulation to inform service redesign,BMJ Open,10.1136/bmjopen-2020-037084,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087684960&doi=10.1136%2fbmjopen-2020-037084&partnerID=40&md5=e86fa2cdfdab959af4c85a942cd68687,1,0.0,None,0.0,Simul8,0,,,,,,,All data uploaded within article or supplementary material,
385,FZG24VAR,journalArticle,2020,"Bozer, Y.A.; Eamrungroj, C.",Analysis of patient-mover dispatching and equipment-marshalling areas: a simulation study at the University of Michigan Hospital,Health Systems,10.1080/20476965.2018.1534037,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074984019&doi=10.1080%2f20476965.2018.1534037&partnerID=40&md5=989b23a4e8b50b79763d8b0479bac0a3,1,0.0,None,0.0,Plant Simulation,0,,,,,,,,
386,7JV8S6GQ,journalArticle,2020,"Pegoraro, F.; Alves Portela Santos, E.; de Freitas Rocha Loures, E.",A support framework for decision making in emergency department management,Computers and Industrial Engineering,10.1016/j.cie.2020.106477,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086705455&doi=10.1016%2fj.cie.2020.106477&partnerID=40&md5=2cdb6ad2d75a351758276805085fc5e3,1,0.0,None,0.0,ProModel,0,,,,,,,,
387,W9CZPUV5,journalArticle,2020,"Lee, X.J.; Elliott, T.M.; Harris, P.N.A.; Douglas, J.; Henderson, B.; Watson, C.; Paterson, D.L.; Schofield, D.S.; Graves, N.; Gordon, L.G.",Clinical and Economic Outcomes of Genome Sequencing Availability on Containing a Hospital Outbreak of Resistant Escherichia coli in Australia,Value in Health,10.1016/j.jval.2020.03.006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087875445&doi=10.1016%2fj.jval.2020.03.006&partnerID=40&md5=3f4dbd54b04601d1b7fe10f8e1ce7a66,1,1.0,None,0.0,AnyLogic,0,,,,,,Anylogic Cloud,,
388,R4ZLYWPP,journalArticle,2020,"Allen, M.; Bhanji, A.; Willemsen, J.; Dudfield, S.; Logan, S.; Monks, T.",A simulation modelling toolkit for organising outpatient dialysis services during the COVID- 19 pandemic,PLoS ONE,10.1371/journal.pone.0237628,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089467249&doi=10.1371%2fjournal.pone.0237628&partnerID=40&md5=3356083ab8078c086aa4e9feb9aa805e,1,1.0,STRESS,1.0,SimPy,1,Zenodo,GitLab,,,,BinderHub,,
389,5W9QMUQI,conferencePaper,2020,"Abdelall, S.; Baroud, D.; Alalamy, S.; Alrass, I.; Agha, S.",The use of discrete event simulation for optimal performance of blood banks (A Case Study of Al-Shifa Central Blood Bank),"Proceedings - 2020 International Conference on Assistive and Rehabilitation Technologies, iCareTech 2020",10.1109/iCareTech49914.2020.00014,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100470226&doi=10.1109%2fiCareTech49914.2020.00014&partnerID=40&md5=6b52f00701fb80bcabd59c976f946fcf,1,0.0,None,0.0,Arena,0,,,,,,,,
390,R464UPIB,journalArticle,2020,"Bovim, T.R.; Christiansen, M.; Gullhav, A.N.; Range, T.M.; Hellemo, L.",Stochastic master surgery scheduling,European Journal of Operational Research,10.1016/j.ejor.2020.02.001,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080080325&doi=10.1016%2fj.ejor.2020.02.001&partnerID=40&md5=699df859852f5c118bf39c09560375a9,1,0.0,None,0.0,MATLAB,0,,,,,,,,
391,R7PVLXQ7,journalArticle,2020,"Gardiner, F.W.; Johns, H.; Bishop, L.; Churilov, L.",Royal Flying Doctor Service Coronavirus Disease 2019 Activity and Surge Modeling in Australia,Air Medical Journal,10.1016/j.amj.2020.05.011,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086002903&doi=10.1016%2fj.amj.2020.05.011&partnerID=40&md5=4a9da326580c2ef65974cb3c0533edde,1,0.0,None,0.0,AnyLogic,0,,,,,,,,
392,AU4JP2FJ,journalArticle,2020,"Wood, R.M.; McWilliams, C.J.; Thomas, M.J.; Bourdeaux, C.P.; Vasilakis, C.",COVID-19 scenario modelling for the mitigation of capacity-dependent deaths in intensive care,Health Care Management Science,10.1007/s10729-020-09511-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087719867&doi=10.1007%2fs10729-020-09511-7&partnerID=40&md5=d7597ab7c8db3147958966a583199180,1,1.0,STRESS,1.0,R,1,,Github,,,,,,
393,GI4F5CQG,journalArticle,2020,"Ren, Y.; Phan, M.; Luong, P.; Wu, J.; Shell, D.; Barras, C.D.; Kok, H.K.; Burney, M.; Tahayori, B.; Seah, H.M.; Maingard, J.; Zhou, K.; Lamanna, A.; Jhamb, A.; Thijs, V.; Brooks, D.M.; Asadi, H.",Geographic Service Delivery for Endovascular Clot Retrieval: Using Discrete Event Simulation to Optimize Resources,World Neurosurgery,10.1016/j.wneu.2020.05.168,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088214352&doi=10.1016%2fj.wneu.2020.05.168&partnerID=40&md5=7c575b5df31cfe138f0b71ed64ad1947,1,0.0,None,0.0,SimPy,1,,,,,,,,
394,T5SHQXU8,journalArticle,2020,"e Oliveira, B.R.P.; de Vasconcelos, J.A.; Almeida, J.F.F.; Pinto, L.R.",A Simulation-Optimisation approach for hospital beds allocation,International Journal of Medical Informatics,10.1016/j.ijmedinf.2020.104174,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087918225&doi=10.1016%2fj.ijmedinf.2020.104174&partnerID=40&md5=bc2198cd81d623788a54cc23a26b8a14,1,0.0,None,0.0,MATLAB,0,,,,,,,,
395,STETBQ5I,journalArticle,2020,"Keshtkar, L.; Rashwan, W.; Abo-Hamad, W.; Arisha, A.","A hybrid system dynamics, discrete event simulation and data envelopment analysis to investigate boarding patients in acute hospitals",Operations Research for Health Care,10.1016/j.orhc.2020.100266,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089027106&doi=10.1016%2fj.orhc.2020.100266&partnerID=40&md5=3d011d558a8e28a1c9753f92221a0e47,1,0.0,STRESS,0.0,AnyLogic,0,,,,,,,Model available on request,
396,7ZBG2TT9,journalArticle,2020,"Southall, E.; Tildesley, M.J.; Dyson, L.",Prospects for detecting early warning signals in discrete event sequence data: Application to epidemiological incidence data,PLoS Computational Biology,10.1371/journal.pcbi.1007836,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092218222&doi=10.1371%2fjournal.pcbi.1007836&partnerID=40&md5=6c8d9ee3db8a7c7399e7d517a8bbd70a,0,,,,,,,,,,,,,Not DES
397,WHCBSVKL,journalArticle,2020,"Chen, W.; Guo, H.; Tsui, K.-L.",A new medical staff allocation via simulation optimisation for an emergency department in Hong Kong,International Journal of Production Research,10.1080/00207543.2019.1665201,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073813426&doi=10.1080%2f00207543.2019.1665201&partnerID=40&md5=4a5670602af171ae75ef133bc19f8b30,1,0.0,None,0.0,Arena,0,,,,,,,,
398,JNTHAYUM,journalArticle,2020,"Das, A.",Impact of the COVID-19 pandemic on the workflow of an ambulatory endoscopy center: an assessment by discrete event simulation,Gastrointestinal Endoscopy,10.1016/j.gie.2020.06.008,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087743532&doi=10.1016%2fj.gie.2020.06.008&partnerID=40&md5=dc04c47e67a500a8c977e04a4f41bbc9,1,0.0,None,1.0,AnyLogic,0,,,,,,,,
399,ZLAP7C3H,journalArticle,2020,"Jabour, A.M.",The Impact of Longer Consultation Time: A Simulation-Based Approach,Applied Clinical Informatics,10.1055/s-0040-1721320,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098568201&doi=10.1055%2fs-0040-1721320&partnerID=40&md5=5474d016ca8a43f0411e992cfd55bb21,1,0.0,None,0.0,AnyLogic,0,,,,,,,,
400,TG9Y3UHX,journalArticle,2020,"Lamé, G.; Jouini, O.; Stal-Le Cardinal, J.","Combining Soft Systems Methodology, ethnographic observation, and discrete-event simulation: A case study in cancer care",Journal of the Operational Research Society,10.1080/01605682.2019.1610339,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068122106&doi=10.1080%2f01605682.2019.1610339&partnerID=40&md5=06918f8bd02752ba9d06c2f14be6e57c,1,0.0,None,0.0,Arena,0,,,,,,,,
401,W68G92WQ,journalArticle,2019,"Cudney, E.A.; Baru, R.A.; Guardiola, I.; Materla, T.; Cahill, W.; Phillips, R.; Mutter, B.; Warner, D.; Masek, C.",A decision support simulation model for bed management in healthcare,International Journal of Health Care Quality Assurance,10.1108/IJHCQA-10-2017-0186,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064895486&doi=10.1108%2fIJHCQA-10-2017-0186&partnerID=40&md5=2f707b84c99750dfebc375948877aab9,1,0.0,ISPOR,0.0,Arena,0,,,,,,,,
402,PVTPEBU2,journalArticle,2022,"Behrndtz, Anne; Beare, Richard; Iievlieva, Svitlana; Andersen, Grethe; Mainz, Jeppe; Gude, Martin; Ma, Henry; Srikanth, Velandai; Simonsen, Claus Z.; Phan, Thanh",Can Helicopters Solve the Transport Dilemma for Patients With Symptoms of Large-Vessel Occlusion Stroke in Intermediate Density Areas? A Simulation Model Based on Real Life Data.,Frontiers in neurology,10.3389/fneur.2022.861259,,1,0.0,None,0.0,R Simmer,1,,,,,,,,
403,MDHIJRLP,journalArticle,2020,"Zhao, Di; Wang, Zidong; Chen, Yun; Wei, Guoliang",Proportional-Integral Observer Design for Multidelayed Sensor-Saturated Recurrent Neural Networks: A Dynamic Event-Triggered Protocol.,IEEE transactions on cybernetics,10.1109/TCYB.2020.2969377,,0,,,,,,,,,,,,,Not DES
404,5JRZLSLV,journalArticle,2022,"Smith, Alison F.; Frempong, Samuel N.; Sharma, Nisha; Neal, Richard D.; Hick, Louise; Shinkins, Bethany",An exploratory assessment of the impact of a novel risk assessment test on breast cancer clinic waiting times and workflow: a discrete event simulation model.,BMC health services research,10.1186/s12913-022-08665-0,,1,0.0,STRESS,0.0,Simul8,0,,,,,,,The simulation model generated during the current study is available from the corresponding author upon reasonable request.,
405,2RDINRVY,journalArticle,2022,"Piena, Marjanne A.; Kroep, Sonja; Simons, Claire; Fenwick, Elisabeth; Harty, Gerard T.; Wong, Schiffon L.; van Hout, Ben A.","An Innovative Approach to Modelling the Optimal Treatment Sequence for Patients with Relapsing-Remitting Multiple Sclerosis: Implementation, Validation, and Impact of the Decision-Making Approach.",Advances in therapy,10.1007/s12325-021-01975-5,,1,0.0,None,0.0,R,1,,,,,,,,
406,YFFHMPNZ,journalArticle,2022,"Moss, Simon J.; Vasilakis, Christos; Wood, Richard M.",Exploring financially sustainable initiatives to address out-of-area placements in psychiatric ICUs: a computer simulation study.,"Journal of mental health (Abingdon, England)",10.1080/09638237.2022.2091769,,1,0.0,None,0.0,PathSimR,1,,,,,,,,
407,TPCSAEAG,journalArticle,2022,"Shahverdi, Bahar; Miller-Hooks, Elise; Tariverdi, Mersedeh; Ghayoomi, Hadi; Prentiss, David; Kirsch, Thomas D.",Models for Assessing Strategies for Improving Hospital Capacity for Handling Patients during a Pandemic.,Disaster medicine and public health preparedness,10.1017/dmp.2022.12,,1,0.0,None,1.0,ExtendSim,0,,,,,,,,
408,CXVXLW85,journalArticle,2019,"Jiang, Yawen; Ni, Weiyi",Economic Evaluation of the 2016 Chinese Guideline and Alternative Risk Thresholds of Initiating Statin Therapy for the Management of Atherosclerotic Cardiovascular Disease.,PharmacoEconomics,10.1007/s40273-019-00791-8,,1,0.0,ISPOR,0.0,Excel,0,,,,,,,,
409,XPKRGBAL,journalArticle,2019,"Berenguer, Juan; Parrondo, Javier; Landovitz, Raphael J.",Mathematical modeling of HIV-1 transmission risk from condomless anal intercourse in HIV-infected MSM by the type of initial ART.,PloS one,10.1371/journal.pone.0219802,,1,0.0,None,0.0,Excel,0,,,,,,,All relevant data are within the manuscript and its Supporting Information files.,
410,8BN5F5DF,journalArticle,2022,"Bastani, Mehrad; White, Timothy G.; Martinez, Gabriela; Ohara, Joseph; Sangha, Kinpritma; Gribko, Michele; Katz, Jeffrey M.; Woo, Henry H.; Boltyenkov, Artem T.; Wang, Jason; Rula, Elizabeth; Naidich, Jason J.; Sanelli, Pina C.",Evaluation of direct-to-angiography suite (DTAS) and conventional clinical pathways in stroke care: a simulation study.,Journal of neurointerventional surgery,10.1136/neurintsurg-2021-018253,,1,0.0,None,0.0,R Simmer,1,,,,,,,"Data are available upon reasonable request. The data that support the 
findings of this study are available from the corresponding author upon 
reasonable request.",
411,RNNWA557,journalArticle,2020,"Wettstein, Marian S.; Naimark, David; Hermanns, Thomas; Herrera-Caceres, Jaime O.; Ahmad, Ardalan; Jewett, Michael A. S.; Kulkarni, Girish S.",Required efficacy for novel therapies in BCG-unresponsive non-muscle invasive bladder cancer: Do current recommendations really reflect clinically meaningful outcomes?,Cancer medicine,10.1002/cam4.2980,,1,0.0,ISPOR,0.0,R Simmer,1,,,,,,,,
412,KNGN7FKC,journalArticle,2020,"Kierzkowski, Artur; Kisiel, Tomasz",Simulation model of security control lane operation in the state of the COVID-19 epidemic.,Journal of air transport management,10.1016/j.jairtraman.2020.101868,,1,0.0,None,1.0,Unknown,Unknown,,,,,,,,
413,K8NRH5KS,journalArticle,2022,"Majer, Istvan; Kroep, Sonja; Maroun, Rana; Williams, Claire; Klijn, Sven; Palmer, Stephen",Estimating and Extrapolating Survival Using a State-Transition Modeling Approach: A Practical Application in Multiple Myeloma.,Value in health : the journal of the International Society for Pharmacoeconomics and Outcomes Research,10.1016/j.jval.2021.09.011,,1,1.0,ISPOR,0.0,R,1,,,Word doc,Word doc,,,,
414,455M4NQD,journalArticle,2022,"Federici, Carlo; Rognoni, Carla; Costa, Francesco; Armeni, Patrizio; Crovato, Elisa; Bellucci, Stefania",Use of Resource Modeling to Quantify the Organizational Impact of Subcutaneous Formulations for the Treatment of Oncologic Patients: The Case of Daratumumab in Multiple Myeloma.,Clinical therapeutics,10.1016/j.clinthera.2022.09.006,,1,0.0,ISPOR,0.0,Unknown,Unknown,,,,,,,,
415,2NXKCUWV,book,2022,"Price, Christopher I.; White, Phil; Balami, Joyce; Bhattarai, Nawaraj; Coughlan, Diarmuid; Exley, Catherine; Flynn, Darren; Halvorsrud, Kristoffer; Lally, Joanne; McMeekin, Peter; Shaw, Lisa; Snooks, Helen; Vale, Luke; Watkins, Alan; Ford, Gary A.","Improving emergency treatment for patients with acute stroke: the PEARS research programme, including the PASTA cluster RCT",,,,1,0.0,None,0.0,R,1,,,,,,,,
416,YJUUN7QE,journalArticle,2022,"Gordon, Louisa G.; Elliott, Thomas M.; Bennett, Carmen; Hollway, Georgina; Waddell, Nicola; Vadlamudi, Lata",Early cost-utility analysis of genetically guided therapy for patients with drug-resistant epilepsy.,Epilepsia,10.1111/epi.17408,,1,0.0,Zhang et al.,0.0,TreeAge,0,,,,,,,,
417,CMN8PRB2,journalArticle,2022,"Espinoza, Manuel Antonio; Abbott, Tomas; Passi, Alvaro; Balmaceda, Carlos",Health and economic effects on patients with type 2 diabetes mellitus in the long run: predictions for the Chilean population.,Diabetology & metabolic syndrome,10.1186/s13098-022-00928-4,,1,0.0,None,0.0,TreeAge,0,,,,,,,,
418,9GA95ZPP,journalArticle,2022,"Qureshi, Sadeem Munawar; Bookey-Bassett, Sue; Purdy, Nancy; Greig, Michael A.; Kelly, Helen; Neumann, W. Patrick",Modelling the impacts of COVID-19 on nurse workload and quality of care using process simulation.,PloS one,10.1371/journal.pone.0275890,,1,0.0,None,1.0,Arena,0,,,,,,,All relevant data are within the paper and its Supporting Information files.,
419,XULEF4NH,journalArticle,2022,"Yan, Charles; McClure, Nathan; Dukelow, Sean P.; Mann, Balraj; Round, Jeff",Optimal Planning of Health Services through Genetic Algorithm and Discrete Event Simulation: A Proposed Model and Its Application to Stroke Rehabilitation Care.,MDM policy & practice,10.1177/23814683221134098,,1,0.0,ISPOR,0.0,R Simmer,1,,,,,,,,
420,GMJJCR5S,journalArticle,2019,"Vahdat, Vahab; Namin, Amir; Azghandi, Rana; Griffin, Jacqueline",Improving patient timeliness of care through efficient outpatient clinic layout design using data-driven simulation and optimisation.,"Health systems (Basingstoke, England)",10.1080/20476965.2018.1561160,,1,0.0,None,0.0,AnyLogic,0,,,,,,,,
421,83TDXY7G,journalArticle,2022,"Rositch, Anne F.; Singh, Aditya; Lahrichi, Nadia; Paz-Soldan, Valerie A.; Kohler-Smith, Anna; Gravitt, Patti; Gralla, Erica",Planning for resilience in screening operations using discrete event simulation modeling: example of HPV testing in Peru.,Implementation science communications,10.1186/s43058-022-00302-5,,1,0.0,CHEERS,0.0,Simio,0,,,,,,,,
